subject,session,total_volume_mm3_Association_ArcuateFasciculusR,total_volume_mm3_Association_ArcuateFasciculusL,total_volume_mm3_Association_InferiorFrontoOccipitalFasciculusL,total_volume_mm3_Association_UncinateFasciculusL,total_volume_mm3_Association_InferiorLongitudinalFasciculusR,total_volume_mm3_Association_SuperiorLongitudinalFasciculusR,total_volume_mm3_Association_MiddleLongitudinalFasciculusL,total_volume_mm3_Association_UncinateFasciculusR,total_volume_mm3_Association_VerticalOccipitalFasciculusR,total_volume_mm3_Association_InferiorLongitudinalFasciculusL,total_volume_mm3_Association_ExtremeCapsuleR,total_volume_mm3_Association_SuperiorLongitudinalFasciculusL,total_volume_mm3_Association_HippocampusAlveusL,total_volume_mm3_Association_CingulumL,total_volume_mm3_Association_ParietalAslantTractL,total_volume_mm3_Association_InferiorFrontoOccipitalFasciculusR,total_volume_mm3_Association_FrontalAslantTractR,total_volume_mm3_Association_VerticalOccipitalFasciculusL,total_volume_mm3_Association_FrontalAslantTractL,total_volume_mm3_Association_ParietalAslantTractR,total_volume_mm3_Association_ExtremeCapsuleL,total_volume_mm3_Association_CingulumR,total_volume_mm3_Association_HippocampusAlveusR,total_volume_mm3_Association_MiddleLongitudinalFasciculusR,total_volume_mm3_ProjectionBrainstem_CorticopontineTractL,total_volume_mm3_ProjectionBrainstem_NonDecussatingDentatorubrothalamicTractR,total_volume_mm3_ProjectionBasalGanglia_OpticRadiationL,total_volume_mm3_ProjectionBasalGanglia_ThalamicRadiationL,total_volume_mm3_ProjectionBasalGanglia_CorticostriatalTractL,total_volume_mm3_ProjectionBrainstem_MedialLemniscusL,total_volume_mm3_ProjectionBrainstem_DentatorubrothalamicTract-rl,total_volume_mm3_ProjectionBasalGanglia_AcousticRadiationL,total_volume_mm3_ProjectionBrainstem_ReticularTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaSubthalamicaR,total_volume_mm3_ProjectionBrainstem_MedialForebrainBundleR,total_volume_mm3_ProjectionBasalGanglia_AnsaLenticularisR,total_volume_mm3_ProjectionBasalGanglia_FasciculusLenticularisL,total_volume_mm3_ProjectionBrainstem_CorticospinalTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaLenticularisL,total_volume_mm3_ProjectionBasalGanglia_FasciculusSubthalamicusR,total_volume_mm3_ProjectionBrainstem_NonDecussatingDentatorubrothalamicTractL,total_volume_mm3_ProjectionBasalGanglia_OpticRadiationR,total_volume_mm3_ProjectionBrainstem_CorticopontineTractR,total_volume_mm3_ProjectionBrainstem_CorticobulbarTractR,total_volume_mm3_ProjectionBasalGanglia_AnsaSubthalamicaL,total_volume_mm3_ProjectionBrainstem_CorticobulbarTractL,total_volume_mm3_ProjectionBasalGanglia_FasciculusSubthalamicusL,total_volume_mm3_ProjectionBasalGanglia_FasciculusLenticularisR,total_volume_mm3_ProjectionBasalGanglia_FornixL,total_volume_mm3_ProjectionBasalGanglia_AcousticRadiationR,total_volume_mm3_ProjectionBrainstem_MedialLemniscusR,total_volume_mm3_ProjectionBasalGanglia_FornixR,total_volume_mm3_ProjectionBrainstem_DentatorubrothalamicTract-lr,total_volume_mm3_ProjectionBrainstem_MedialForebrainBundleL,total_volume_mm3_ProjectionBasalGanglia_ThalamicRadiationR,total_volume_mm3_ProjectionBasalGanglia_CorticostriatalTractR,total_volume_mm3_ProjectionBrainstem_CorticospinalTractL,total_volume_mm3_ProjectionBrainstem_ReticularTractL,total_volume_mm3_Commissure_CorpusCallosum,total_volume_mm3_Commissure_AnteriorCommissure,total_volume_mm3_Cerebellum_Vermis,total_volume_mm3_Cerebellum_CerebellumL,total_volume_mm3_Cerebellum_CerebellumR,total_volume_mm3_Cerebellum_MiddleCerebellarPeduncle,total_volume_mm3_Cerebellum_InferiorCerebellarPeduncleR,total_volume_mm3_Cerebellum_InferiorCerebellarPeduncleL,total_volume_mm3_Cerebellum_SuperiorCerebellarPeduncle,total_volume_mm3_CranialNerve_CNIIIL,total_volume_mm3_CranialNerve_CNVR,total_volume_mm3_CranialNerve_CNVIIR,total_volume_mm3_CranialNerve_CNVIIIL,total_volume_mm3_CranialNerve_CNIIR,total_volume_mm3_CranialNerve_CNIIIR,total_volume_mm3_CranialNerve_CNVIIIR,total_volume_mm3_CranialNerve_CNVL,total_volume_mm3_CranialNerve_CNIIL,total_volume_mm3_CranialNerve_CNVIIL,total_volume_all_bundles,mean_bundle_volume
sub-20966,ses-1,20146.4,25270.0,28242.4,14669.6,35503.8,34782.2,12726.5,15786.7,8548.62,38476.2,11466.9,37576.5,8977.89,32400.6,21343.3,26125.5,25706.7,8959.47,21379.5,23805.3,16544.5,35722.4,6281.88,16297.6,28680.3,10027.4,6292.94,33914.4,38964.4,4384.24,3374.0,3813.1,4208.6,1487.41,5888.84,4456.71,1401.43,5051.18,4283.52,2845.86,11430.7,4803.07,31649.5,1521.19,1255.89,112.999,3212.49,1166.22,4271.24,3401.64,3222.31,5277.18,1446.88,5639.51,36813.7,47559.7,3280.66,3800.82,149666.0,3138.79,14649.3,31615.2,33507.3,43029.9,10821.5,10614.5,10227.0,1090.07,2459.57,951.894,4317.3,3881.27,1402.05,5804.71,2751.28,4222.11,1792.02,1191622.2530000003,15475.61367532468
sub-20966,ses-2,23157.4,27353.1,30606.8,14270.4,39827.8,37068.0,12707.5,13357.2,10553.7,41766.0,11037.7,38108.3,9620.88,32195.5,20916.5,29872.9,25184.7,9073.7,21281.9,22963.4,17069.6,33052.2,6498.67,17486.6,27757.8,11883.3,6090.28,35490.3,40571.6,4108.5,1935.72,3962.33,10523.6,1565.4,5767.86,4587.51,1494.78,3907.06,4574.62,3555.78,9141.25,5140.23,32687.4,332.242,1305.63,241.965,3230.91,1455.48,3801.43,4176.05,4379.94,4613.92,2632.75,5610.65,38105.8,46415.0,2634.6,4418.02,143801.0,2546.16,13100.5,31376.3,32584.9,41488.4,11207.8,8983.42,10168.7,1189.56,2134.08,1421.7,4115.87,3090.89,1397.13,5952.1,2450.97,3835.21,1333.88,1205308.7269999997,15653.360090909087
sub-20966,ses-3,20653.6,26301.1,28693.1,12976.5,32651.2,35627.8,12137.6,14838.5,8193.66,35713.8,9408.4,37658.8,8800.41,31526.1,19683.9,24019.0,22467.2,7795.7,20869.8,23233.6,16085.2,32581.2,5572.57,14390.8,27278.8,11815.2,5567.66,32215.8,33947.6,3730.2,217.4,4157.63,6545.34,1230.71,6074.92,4312.39,1620.06,4866.33,4450.56,2944.12,8003.28,5124.87,30687.8,720.983,1444.42,287.41,3235.21,1422.31,3813.1,4979.33,5326.92,4838.08,3054.04,4998.36,34672.3,46540.2,1455.48,3303.99,142479.0,112.385,14035.2,31566.6,33493.8,43369.5,9611.67,7947.39,9703.17,1396.52,2673.29,1176.05,3913.2,3262.85,1465.92,6106.25,2357.63,3729.58,1494.78,1136657.1279999998,14761.78088311688
sub-20964,ses-1,26482.3,33820.5,33001.9,14548.6,45191.0,45441.6,7133.68,14361.3,12081.1,47609.4,11347.2,45898.5,7317.3,30854.9,20758.7,31737.4,19438.9,13889.1,19857.1,23630.3,12609.2,30829.7,7168.68,10508.9,31540.2,11476.2,3851.18,33428.7,38589.8,3408.39,792.221,2409.83,7055.68,1218.42,6725.9,4745.34,1631.12,2551.69,3932.24,2770.93,14505.0,3647.29,26909.1,1963.36,1231.32,1916.68,2705.83,1436.44,3946.98,1636.03,2786.9,4470.83,639.918,5548.01,33744.9,48900.3,8515.46,9380.76,148124.0,1297.65,18869.0,34814.7,37805.5,42080.5,10604.1,10343.7,10984.2,1094.98,2588.54,167.042,3133.88,4047.08,1390.38,5427.64,2483.52,2934.29,1352.92,1235073.8309999995,16039.919883116878
sub-20842,ses-1,15744.3,24379.5,29274.7,16741.7,39049.1,35619.9,6113.61,13519.3,11491.5,35045.0,11277.2,35416.6,7432.14,31432.8,21170.7,31559.9,16782.8,13397.8,17614.9,23716.3,7977.48,35369.3,6893.55,9916.28,30429.3,14879.6,6639.92,30922.4,40238.7,4700.51,3456.3,3144.93,8355.79,2142.68,5010.03,5568.27,2076.36,3899.69,5677.59,2648.72,6929.17,1919.14,28390.4,1547.6,1279.84,,3378.3,1870.62,4232.55,1087.62,5431.94,5317.09,1273.08,4892.12,31615.8,48857.9,3923.64,4538.38,135715.0,1285.36,16475.7,28752.1,31046.5,38280.3,9652.82,9330.4,10454.9,412.692,2487.21,1333.88,4724.46,3135.72,1752.71,7945.55,1879.84,2603.28,1596.11,1132076.8720000002,14895.748315789477
sub-22870,ses-1,19012.1,26797.3,25270.0,14919.6,46981.8,35509.3,6210.03,15155.4,11221.3,39862.2,5992.02,27355.0,6771.34,28104.2,26385.9,22397.1,17392.6,11599.0,15449.5,23641.4,3428.05,24681.1,6116.69,7352.3,20860.6,15762.7,9523.85,30485.8,45686.0,4130.6,824.77,6340.23,10333.3,1811.05,4806.14,4220.88,1406.96,4769.91,3892.94,2551.69,8730.4,4376.25,26613.1,,1534.08,451.996,1764.38,1161.92,5121.8,3962.95,5985.26,5804.71,3082.91,4597.95,27813.1,45515.3,6582.19,7123.85,125297.0,8672.67,8610.03,22671.0,25516.3,19333.3,8280.86,7085.16,9723.44,759.673,3843.81,1179.73,2864.28,3596.93,1082.7,2796.73,1256.5,2573.18,1153.94,1051532.0289999999,13835.947749999998
sub-22064,ses-1,27430.5,32996.3,31865.7,17204.1,43326.5,45405.9,12997.3,15682.9,13252.2,42433.6,7655.07,43766.2,9108.09,29862.4,23042.6,39917.5,26696.6,8873.49,26142.7,19590.0,12049.7,31818.4,8405.53,11007.6,22983.6,17386.5,8014.95,29695.4,43219.0,8552.92,738.792,4873.08,12927.3,1722.62,5073.9,4071.65,1448.72,6601.84,3113.61,2464.48,11861.2,7195.7,28023.1,2732.24,848.721,952.508,3767.66,1228.86,3399.18,4772.98,9551.49,5906.65,205.732,4652.0,32290.1,51956.8,5068.99,9253.02,123709.0,1803.69,22121.4,41589.2,42215.0,42578.5,10028.7,12383.8,12307.1,1609.01,4171.14,1533.47,4744.73,5643.19,1394.06,5245.86,4067.35,3878.2,1612.69,1279722.2630000003,16619.769649350652
sub-22064,ses-2,23038.9,31283.5,23070.2,14266.1,37986.1,42293.6,12805.7,12066.9,9044.83,32924.5,7047.7,40052.0,7217.2,24714.2,22191.4,29760.5,24938.4,7579.53,23392.0,18866.5,12309.5,30576.1,5989.56,11950.3,21601.8,14456.5,6251.79,28871.2,35174.0,5740.84,3283.73,3450.15,9251.18,1996.52,5272.26,4412.49,1429.07,5145.75,3461.21,3410.24,11535.7,5423.34,24397.3,856.704,968.475,,3800.82,1207.98,3441.56,4809.21,8997.55,5097.85,93.9611,5401.23,28832.6,46718.3,4249.75,9050.36,116375.0,1251.59,21405.3,37674.7,36552.1,36608.6,9050.97,9918.73,10651.4,1390.99,2982.19,720.983,4814.74,3278.2,1336.95,3526.31,3923.03,2614.94,1246.67,1128780.0331000001,14852.368856578949
sub-21345,ses-1,8081.27,666.94,3179.33,1750.26,10686.4,8525.9,1146.57,156.602,3864.07,7035.42,1731.22,5895.6,,7075.95,1214.74,1585.67,849.335,2123.64,456.295,10364.0,2327.53,1009.01,,2806.55,5181.99,1841.15,,927.329,2841.56,2032.14,434.186,1111.57,227.84,,542.887,,95.1894,1573.39,803.89,50.3582,964.176,,6274.52,1291.5,,,695.19,,894.166,1396.52,1196.93,,,596.315,,1513.2,184.238,,18138.2,,3882.5,6652.82,10538.4,2338.59,1119.55,3512.8,1943.71,157.83,145.548,706.858,627.636,,,,52.2006,147.39,1422.31,166588.87920000002,2776.4813200000003
sub-21038,ses-1,18257.3,28212.9,25811.1,15648.5,34612.1,48484.6,13257.1,18208.8,11721.2,33250.0,9886.18,39125.3,8126.72,26941.1,24666.3,24137.6,18927.9,11161.1,24217.4,25137.4,10087.6,36694.6,7634.19,10619.5,30623.3,10017.0,9318.12,42331.0,41740.2,8571.34,3606.76,4224.57,14759.3,1306.24,5491.51,4419.86,1178.51,7886.59,3796.52,3028.86,12624.6,7546.37,31193.9,3003.69,1053.22,1490.48,3238.9,1595.5,3397.95,4128.76,8941.05,5975.44,146.162,4131.83,39958.7,43414.3,7948.62,7857.73,151360.0,967.247,21977.1,32155.0,34089.5,30045.5,12296.6,7632.35,11486.6,1008.39,3987.51,837.667,4072.88,3783.01,1125.69,6095.19,3400.41,3197.75,1141.66,1235433.4259999995,16044.589948051942
sub-21038,ses-2,38.6899,1814.13,,264.074,792.835,1511.36,69.3961,56.4995,1128.76,1769.91,890.481,2430.71,,24.565,1874.31,246.878,243.194,14.739,407.779,1274.92,307.062,2274.1,,1847.29,,94.5752,,,,,,,,9.21187,133.265,10.4401,,,,,,,151.689,,,25.1791,,,,71.2385,,213.101,272.057,,,,,,6980.76,136.336,1645.85,445.855,1104.2,993.04,33.7769,,193.449,,,117.912,,62.6408,,,,,28.2498,32004.508770000004,780.5977748780489
sub-20238,ses-1,18448.9,15414.5,24302.8,12070.0,36175.0,33537.4,10289.7,16706.7,12108.1,35092.9,5818.83,33889.9,7400.82,28093.1,21120.4,25753.9,24334.1,8351.49,27124.7,24300.9,8229.28,33348.8,7205.53,9372.78,26453.4,312.59,8705.84,35391.4,42235.8,4747.19,,5465.71,3444.63,1699.28,3454.45,5279.02,1812.28,2132.24,4936.34,3324.26,2198.57,8538.79,24924.3,108.086,1427.23,,3329.17,2562.13,3249.95,2271.65,4517.5,5583.62,4079.63,3884.95,37092.5,50404.9,2573.8,1831.93,145637.0,1405.73,17223.1,22582.6,24369.1,26755.0,9178.71,8648.72,9340.84,482.702,2220.68,875.742,2438.69,2626.61,954.964,3111.77,1292.73,3302.15,855.476,1069765.98,14263.5464
sub-20238,ses-2,18097.0,16594.9,25190.2,13983.0,44234.2,34957.8,13648.9,17028.5,10534.1,37973.2,8472.47,36038.7,8923.85,27783.6,21399.2,29506.2,23657.9,11416.6,27334.1,24684.8,9246.27,32495.2,6852.41,9829.68,23845.9,4383.62,9875.13,42160.9,45194.7,2864.89,824.156,5641.97,9858.55,1685.77,4984.85,4271.24,1469.6,1778.51,4628.05,3152.3,4625.59,8904.81,22779.1,1677.79,1031.12,,2217.61,1590.58,3413.92,3534.9,3019.65,5911.57,4763.15,3256.7,33359.3,48931.6,2232.96,1445.04,151431.0,,26684.3,28563.6,30982.6,28707.3,10598.6,8692.33,8535.72,133.879,2565.2,1021.9,4026.2,2373.59,810.031,3619.65,1195.09,2473.7,1153.94,1142766.9359999998,15236.892479999997
sub-20691,ses-1,22439.5,29040.7,24332.2,17732.9,41530.2,37558.0,10238.1,16671.7,14113.2,37089.5,11140.2,39054.1,7152.71,32509.9,23899.9,22226.4,26534.5,13292.1,16470.8,23441.2,9717.3,36872.7,7355.99,10964.6,26347.2,9124.67,7086.39,36547.8,36584.7,3216.17,2552.92,3868.99,8269.81,1802.46,4650.15,5380.96,1480.04,6248.11,4798.16,3484.55,16114.0,7777.28,26788.7,2435.62,1373.18,,4184.65,1982.4,4876.15,4624.98,8314.02,4652.0,6509.73,4667.35,30808.8,39187.9,3503.58,8707.68,161728.0,2488.43,18335.9,29036.4,29769.7,32425.8,8804.1,9386.9,10300.7,825.998,1381.17,882.498,4080.86,2438.08,137.564,7011.47,3105.63,3444.63,1112.79,1196026.1199999999,15737.185789473682
sub-20691,ses-2,22028.1,29887.0,26498.3,18889.3,43432.8,40355.4,10265.1,15343.3,14685.0,39028.3,9991.2,44729.8,7939.41,30558.9,26905.4,27557.6,29839.7,13390.4,20699.7,26762.3,11629.1,33150.5,7679.63,15406.6,29852.0,10633.0,8988.33,40286.0,40588.1,3395.5,2010.03,3189.15,7795.09,1349.85,5241.56,5240.33,1710.34,5231.73,5029.68,3485.16,17962.5,7593.04,24704.4,452.61,1285.36,,3900.92,1898.26,5676.97,3416.99,4588.13,4867.55,1344.93,5181.37,31878.0,47196.7,3913.2,7687.0,163764.0,2912.18,19654.5,28518.1,30319.4,28959.7,12076.8,9620.88,12574.2,782.395,2258.75,609.212,3515.87,2761.72,810.031,4823.95,3304.61,3557.63,1380.55,1246431.098,16400.409184210526
sub-20712,ses-1,23010.7,30570.5,22652.0,14838.5,35769.1,40878.6,11122.4,13452.4,9494.99,33747.4,9078.0,38211.5,9187.92,31406.4,29127.9,29974.8,23653.0,11495.8,14897.4,25808.0,7701.74,33899.7,7892.12,14453.4,31994.7,15649.1,9079.22,36858.6,38556.0,8424.57,584.647,5371.75,17883.3,2291.91,6786.7,4809.21,2864.89,6227.84,5583.01,2684.34,13286.0,10220.3,30811.3,678.608,1303.79,297.851,3822.31,1443.81,4985.47,3434.19,8733.47,6592.02,2232.34,5054.86,38606.4,45904.6,7710.95,9316.28,144935.0,722.825,17933.1,34525.5,35546.2,35971.1,8927.54,8410.44,13315.5,1484.34,3375.23,348.209,4698.67,4219.04,1608.39,5362.54,2339.82,3414.54,717.298,1240263.888,16107.32322077922
sub-20712,ses-2,26005.7,31920.4,25892.7,13630.5,43486.2,38396.3,13400.2,11845.9,11194.9,38681.9,10320.4,38374.2,9208.19,31677.8,28000.4,33120.4,22432.8,12739.4,16494.2,25733.1,8762.34,34153.9,8535.11,13414.9,29150.7,15819.2,8874.72,37219.7,41481.7,8664.08,5318.94,5121.19,13109.7,1998.98,6593.25,4241.76,2476.77,7132.45,5148.21,3011.05,17100.3,10645.9,29386.5,132.651,1448.11,469.191,3642.38,1344.93,5354.56,3336.54,7696.83,6262.23,136.336,4979.33,39341.5,42900.9,8447.29,10879.8,146845.0,3261.0,17900.5,33993.0,33663.9,35725.5,9440.33,8516.07,11933.1,1260.8,2737.16,332.856,4074.72,4246.06,1645.24,5210.85,3152.3,3208.19,1123.23,1264559.324,16422.848363636364
sub-20712,ses-3,23264.9,29483.5,23434.4,14653.0,38240.3,38155.6,11949.0,11969.9,8646.27,35422.7,8922.62,38582.4,8972.98,31719.6,26480.5,27306.5,21814.9,10791.4,17380.4,22531.0,7682.09,32094.8,8441.15,12455.1,32133.5,13694.4,8345.96,37823.3,40746.0,9342.68,105.63,5551.69,18719.1,2131.01,7358.45,4252.82,2126.71,7254.04,5264.89,2666.53,15431.1,8928.15,32680.7,478.403,1350.46,286.182,2757.42,1129.99,5622.31,3752.92,7889.05,5877.18,3037.46,5095.4,38639.5,46427.2,8894.99,8880.86,152778.0,832.754,17163.0,31847.3,32449.1,39628.9,7861.41,7871.85,12817.4,1214.13,3393.04,326.715,4351.08,4368.89,1866.94,4238.08,2487.21,3754.76,1002.87,1235324.4240000003,16043.174337662342
sub-21827,ses-1,24722.8,29928.2,25393.5,13298.9,47417.8,40806.2,12349.4,11552.3,12354.4,41172.2,12122.2,39244.4,9140.64,27398.0,26587.3,28214.7,17196.1,10933.9,15484.5,24058.3,12322.4,30907.7,7156.4,16294.6,27695.2,6867.76,6486.39,41877.8,45109.3,3354.35,2185.06,5506.24,5151.28,1402.66,5940.43,5210.24,1839.92,6070.01,4372.57,2420.27,970.318,5468.17,31809.2,,1302.56,,2403.07,1671.65,2540.64,4254.04,6159.67,4285.36,4182.19,4510.75,39159.1,48651.6,2790.58,3846.26,123310.0,1533.47,24100.1,38844.6,35912.8,36883.1,9218.63,6149.23,11732.9,651.587,2310.95,525.077,4277.99,3096.42,1462.85,5059.16,2364.38,3641.15,1102.97,1183728.8419999997,15783.051226666663
sub-20533,ses-1,30280.7,31449.3,24324.3,19155.2,48536.1,45573.0,10335.7,18348.2,14617.4,48793.5,10629.3,38285.8,11103.4,35180.8,32155.0,26199.8,23940.4,12612.9,26788.7,31250.4,12029.5,36682.3,10136.7,15732.0,32490.9,14653.0,10249.7,32119.4,35103.4,8594.68,1171.14,5123.03,10953.5,1790.79,6662.64,5675.74,1589.97,8622.32,5376.66,3264.07,11698.5,4329.58,35045.0,1983.62,665.711,590.174,2867.35,2039.51,5131.63,6079.84,9333.47,6893.55,2461.41,5097.85,32314.0,41531.4,6303.99,4235.01,176956.0,6009.83,25145.3,39709.3,39665.1,48762.8,10093.8,10318.5,13117.7,2279.02,3164.59,992.426,5560.29,3975.85,3023.95,8108.91,5054.86,3605.53,2282.7,1384009.391,17974.147935064935
sub-20533,ses-2,25791.4,30652.2,31053.2,17356.4,48978.9,46032.4,7500.92,20554.8,14205.9,49371.4,10143.5,38543.1,12060.2,35863.1,31733.7,29155.0,24978.9,11788.1,25596.7,29662.9,10900.7,37882.3,9386.29,15074.3,34872.5,16039.1,10405.1,33919.4,41083.1,7268.78,3102.56,6336.54,17263.7,2282.7,6998.57,6512.18,1515.05,9238.28,6257.93,3644.83,10593.0,4624.36,35363.8,626.408,1628.05,525.691,4367.04,1766.22,5828.05,6673.7,9590.79,7346.16,,6171.96,33066.9,50253.9,9469.81,5890.07,175815.0,5673.9,22067.4,37426.0,38034.0,50887.6,11340.4,9939.61,13864.5,2161.72,3875.13,426.203,5406.76,5056.09,2796.11,7037.87,5415.97,4297.65,1911.16,1418225.612,18660.863315789473
sub-21580,ses-1,23967.5,29853.8,28473.9,12505.4,47664.1,47645.7,9097.65,16551.3,14101.5,43879.8,9532.45,39108.7,8630.91,32236.0,25006.6,33798.4,18878.2,15093.4,21451.4,24566.8,8061.0,37365.2,7807.37,9628.87,22434.0,13076.0,7589.36,41994.5,36937.8,5949.64,2505.63,4451.79,13234.4,1738.59,6334.7,5140.23,1759.47,5761.72,4481.27,4007.17,13177.3,5864.89,29277.8,442.784,1581.37,999.796,3238.9,2019.24,4901.95,3178.71,5934.29,5231.73,163.971,5415.97,35122.4,44352.7,6451.38,12569.9,148534.0,6410.85,12859.8,26750.7,24240.7,35194.9,9136.95,9341.46,11842.2,666.94,2466.94,233.982,4153.94,5255.07,1405.12,5360.7,734.494,2894.99,1522.42,1231233.457,15990.044896103895
sub-21580,ses-2,21450.8,30760.3,27486.4,12574.2,45732.0,52459.2,9112.39,15968.5,14150.7,42830.3,7293.96,39803.9,9697.03,34255.9,27927.3,31337.6,19292.7,14809.6,21398.0,27428.1,10191.4,35627.2,7735.52,9781.17,27989.4,15096.4,8753.12,37221.5,33905.2,7431.53,576.663,3765.81,14038.3,1746.57,7002.87,4628.66,1542.07,6995.5,5405.53,3056.5,11019.2,5145.75,31793.9,470.42,1932.65,1122.62,3259.78,1694.98,5131.63,2922.01,9343.3,6691.51,1295.19,5947.8,33830.9,39561.9,6655.89,7835.62,147402.0,8832.96,18671.9,34499.7,32976.7,40718.9,11600.2,10700.5,12323.6,986.285,2574.41,52.2006,4521.8,3241.35,1936.95,5046.27,1550.67,2995.09,423.746,1264970.0746,16428.182787012986
sub-22045,ses-1,26602.7,31586.9,34115.3,19948.0,56926.3,35160.5,15008.0,20462.6,11535.1,54509.1,12855.5,42442.2,7223.95,29026.0,26661.6,33615.4,23586.7,14584.2,29525.9,27284.3,12389.4,33832.1,7422.93,17885.8,35933.7,14533.3,9385.67,41087.4,51435.4,9585.26,850.563,6783.62,9691.51,2168.48,6371.55,4190.17,894.78,12094.0,4032.96,2379.12,9539.2,6313.82,37433.4,907.677,1271.24,3845.04,3271.44,1306.24,4785.26,4615.15,7803.07,4799.39,2751.89,4319.14,36757.8,58731.2,12546.0,9831.53,160873.0,1433.98,12940.2,37769.9,36875.1,52408.8,12282.5,13631.7,11240.3,527.533,2762.33,1101.74,4530.4,3517.71,1307.47,5921.39,3641.15,3861.0,444.012,1413506.6649999998,18357.229415584414
sub-22045,ses-2,23112.0,28053.8,33036.9,19715.3,52055.1,34600.4,9450.77,18470.4,11786.3,44350.3,10458.5,46656.3,6909.52,30152.3,27111.2,32362.5,22647.7,13671.7,35885.2,29634.6,13297.0,31483.7,6759.67,17914.6,33308.3,14906.0,7350.46,37023.8,48224.2,9465.51,2348.41,7747.8,10680.2,2000.21,5825.59,5084.34,1524.26,11933.7,4421.09,3608.6,18060.8,7813.51,32099.7,2210.24,1234.39,3934.08,4212.9,1718.94,4220.27,4835.01,9377.08,4862.64,961.106,5276.56,34975.0,50430.1,9671.24,13012.1,156023.0,4433.37,19300.1,35503.8,37326.5,46472.7,11357.6,11996.3,10946.8,1064.28,2732.24,461.822,4530.4,3686.59,1496.01,5043.81,3379.53,3684.75,996.725,1374370.2230000002,17848.963935064938
sub-20721,ses-1,17457.1,18024.6,21235.8,9954.97,31849.8,28634.2,6676.15,11570.1,12401.6,33294.8,4520.57,32447.9,7074.72,24434.8,21407.2,21608.6,22429.7,9146.78,18969.7,20648.1,8589.77,25684.6,5368.07,10715.3,23746.4,3734.49,6592.02,32950.9,33222.3,2802.25,1198.16,3259.16,5598.98,1357.83,4427.23,4118.32,1578.3,4019.45,4783.42,3157.83,3047.9,4839.92,25278.6,1109.11,1155.17,2255.07,2959.47,1892.12,3967.86,2287.0,2159.88,5504.4,,4023.13,27821.7,36533.7,3439.1,3232.14,122917.0,2072.67,14803.5,25359.7,27466.1,26648.7,8016.79,7325.9,8091.71,873.286,1812.28,348.823,2656.09,2805.32,1187.1,3523.85,983.214,2670.83,740.021,952501.1239999998,12532.909526315787
sub-20721,ses-2,14479.8,17815.8,18755.4,10046.5,37870.6,30172.0,6780.55,12295.4,12962.3,36043.0,4610.85,32311.6,6108.7,24520.2,20097.2,25352.3,21122.8,9840.12,18655.3,20001.4,7928.35,24637.5,5085.57,11086.2,22581.4,1709.11,5992.02,35668.4,35159.9,1936.95,974.002,2489.05,4477.59,997.953,4313.0,3875.13,1358.44,4256.5,3897.85,2425.79,639.304,6202.66,26070.8,1390.99,943.296,1370.11,2624.77,1484.95,3244.42,1413.72,1815.97,4728.76,,3790.38,28176.1,34101.7,4697.44,3357.42,126104.0,2257.52,13172.4,25190.2,24401.0,26511.2,8498.88,8322.62,7245.45,818.629,1531.01,596.315,3731.42,2161.72,1123.85,3963.56,1503.99,2726.72,1071.65,947677.449,12469.440118421053
sub-20721,ses-3,14793.0,20171.6,22959.1,9533.68,32645.0,30814.3,7301.95,10911.8,11785.7,35904.2,5390.79,32894.4,6205.12,24004.9,20856.3,22489.3,21383.8,8778.3,18731.4,20128.6,8203.48,25193.2,4887.82,12102.6,25184.0,1888.43,5918.94,32609.4,35783.8,1550.05,1754.56,2169.09,2471.24,1268.17,4379.33,4322.83,1233.16,3578.51,4344.32,2476.15,133.879,5131.63,31114.6,1639.71,1205.53,505.425,2716.89,1867.55,3082.91,2492.12,2387.1,4811.06,122.211,3514.64,30453.8,36412.7,4209.21,1827.64,123522.0,2107.68,14660.4,25998.4,27923.0,29532.7,8008.8,7694.37,6854.25,868.987,2092.94,698.26,2622.93,2493.35,1368.27,3921.8,840.737,2715.05,963.562,957518.4110000002,12435.304038961041
sub-21023,ses-1,31764.4,35643.8,48194.7,22582.6,57830.3,58341.9,22736.8,19690.7,17809.6,59404.9,23321.4,51762.1,13657.5,36454.5,34698.1,37435.2,33753.5,21176.3,36336.5,38523.4,22017.6,43436.4,12296.0,29115.7,41700.9,18857.9,8248.31,52493.6,51109.3,10711.6,2194.88,4866.33,21059.6,2513.0,7402.05,5560.9,2200.41,10773.6,5348.41,3536.75,11464.5,6892.33,41068.4,2978.51,1218.42,1154.56,4160.7,1838.08,5462.03,5023.54,9265.3,8565.82,4781.58,5229.27,47481.1,49820.9,13177.9,11322.6,183973.0,6026.41,22190.2,35155.6,34831.3,55423.6,14791.8,15601.8,11984.0,650.973,2514.84,459.366,3698.88,5923.85,2740.23,5049.95,4867.55,4263.87,2274.72,1699888.919,22076.479467532467
