sub,ses,acq,run,mean_fd,rmsd,coreg_dice,coreg_correlation,coreg_overlap,qei_cbf,qei_cbf_score,qei_cbf_scrub,qei_cbf_basil,qei_cbf_basil_gm,mean_gm_cbf,mean_wm_cbf,ratio_gm_wm_cbf,percentage_negative_cbf,percentage_negative_cbf_score,percentage_negative_cbf_scrub,percentage_negative_cbf_basil,percentage_negative_cbf_basil_gm,norm_dice,norm_correlation,norm_overlap
20253.0,3.0,n/a,1.0,0.29277606819025,0.1495101164556962,0.8359137554975506,0.7983788454048119,0.9285458950629544,0.7578032297777233,0.7567487486277247,0.7853431722145483,0.7247145359569218,0.5727834149288257,65.92934618588966,50.29363448366741,1.3108884824639162,0.0313971742543171,0.0313971742543171,0.010465724751439,0.0,0.0,0.8485591303144796,0.8064134714828255,0.9232488127544096
20258.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.2221702422149999,0.1257706025316455,0.7738016682740301,0.741608888690295,0.991673533110716,0.7643882814407904,0.7646449179063756,0.7856454297439015,0.728397776143407,0.5884257333358424,46.9244038789381,34.03335196394318,1.378777028153219,0.0227946204695691,0.0227946204695691,0.0,0.0,0.0,0.7750259548427938,0.723138701470711,0.9733420963364994
20258.0,2.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.281836681125,0.1428999911392405,0.6862843805775479,0.6404665250194361,0.967775244159532,0.8589613048549352,0.8589889928542158,0.8711524597859485,0.8258884473028689,0.7205143596678169,54.11383470322299,48.26195924464877,1.121252339319877,0.0,0.0,0.0,0.0,0.0,0.6931594578408966,0.6231822944215741,0.9619233378561736
20259.0,1.0,n/a,1.0,7.268105372374999,3.8374453417721512,0.8812639298296068,0.8561669734626551,0.97614876164689,4.420132990570274e-05,0.0001642730367228,0.0014422856887157,0.3426352477401574,0.2696047653128051,2.323346072407892,19.167914064242115,0.1212101673985544,42.7791771620487,41.99202350965575,41.467254408060455,0.0,0.0,0.8767531329605438,0.8440470483910881,0.9609989823609226
20259.0,2.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.31527670075,0.1658853683544303,0.6707331552389433,0.6089624673668179,0.9246286672940792,0.8105599487760677,0.8104899372711528,0.8290901127202933,0.7746374362749313,0.687007127044111,57.58204941907485,40.57840376449352,1.4190319006451326,0.0270660411403825,0.0270660411403825,0.0,0.0,0.0,0.7010180961501884,0.6201301187758341,0.8907691655359565
20302.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.1911014014375,0.0996091075949367,0.874848271896761,0.8427683522793958,0.9679448665842022,0.7990818893212472,0.7987480154584692,0.8256376902606232,0.7654176725161584,0.6846778208914335,59.63999465106068,49.29914298309291,1.20975722988763,0.0,0.0,0.0,0.0,0.0,0.8778112907449254,0.8452277400500918,0.9594640434192672
20302.0,2.0,n/a,1.0,0.1572153300749999,0.0838492240506329,0.834440878200202,0.7921560124925974,0.9624582869855396,0.8174876295289152,0.8173858598734383,0.8420070492386583,0.7976366532572686,0.6987613117530221,51.41177894395961,39.54483908376312,1.300088207087154,0.0156727529190502,0.0156727529190502,0.0,0.0,0.0,0.8263861101443665,0.7804452150004108,0.9413755088195388
20303.0,2.0,n/a,1.0,0.2336334810874999,0.1197346886075949,0.752251638587409,0.7051607103696493,0.9678650722548982,0.8412835728791057,0.8426638476151389,0.86198014388661,0.8065386218479373,0.6800192985338374,53.75261681105084,50.74379220120489,1.0592944373947382,0.0,0.0,0.0,0.0,0.0,0.7477193920138304,0.6883823824077456,0.9609608208955224
20303.0,3.0,n/a,1.0,0.1627238332499999,0.0812689063291139,0.7586331823795801,0.7107153616264253,0.9360370611183356,0.8110343169982719,0.811645591283657,0.8316623932519945,0.7815517085846493,0.6614108468416946,54.6130830552186,43.90641658303762,1.243851976667968,0.0313741895001045,0.0313741895001045,0.0,0.0,0.0,0.7554761796264035,0.6904357469411129,0.9138526119402984
20305.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.5340542564999999,0.2815626860759493,0.8405330882352942,0.8088556031040679,0.9879239168177784,0.4677860333442202,0.4667602096314612,0.5436562564596147,0.7223043650207607,0.6053157307019671,30.538064870716703,29.960751086354687,1.0192690023924318,9.029791721592408,8.990245188505142,7.223833377273927,0.0,0.0,0.8368328530781638,0.7976296106225247,0.9789603120759836
20305.0,2.0,n/a,1.0,0.4162315755,0.2431441658227848,0.8404687395965111,0.807635601208804,0.977958551229905,0.7923897756166948,0.79503612784741,0.8333206371848517,0.780216569758949,0.6536525702036294,60.46697822240502,42.42596595910569,1.4252351562410863,0.0852878464818763,0.0852878464818763,0.0142146410803127,0.0,0.0,0.8344445591727759,0.7922558611395578,0.9594555630936228
20310.0,1.0,n/a,1.0,1.144137784125,0.5815491139240507,0.8461856875015218,0.8264291327664588,0.9613278008298756,0.0026869037411264,0.0013339046625196,0.0047965325000564,0.3819441412969561,0.3538196734119023,4.19596966307124,11.757653057344678,0.3568713622188516,28.446073531045208,29.80117738531601,28.63489947795179,0.0,0.0,0.8522987026748815,0.8135057054725677,0.9549185888738128
20310.0,2.0,n/a,1.0,0.46500862725,0.2410448240506328,0.832451001152914,0.8107849176158823,0.9592235115497234,0.811618540640911,0.8115806640376874,0.8348378985501645,0.7641653666312317,0.6818387405128777,79.21621084632824,69.1044975042576,1.146324967364789,0.0710143212214463,0.0710143212214463,0.0236714404071487,0.0,0.0,0.8262181564649628,0.7820226789340693,0.957208276797829
20328.0,1.0,n/a,1.0,1.253662328675,0.6945169063291138,0.8623460812323526,0.8317004089356562,0.9755055755055756,0.8195834668796816,0.8207904524827592,0.8650585302146144,0.8237236834713303,0.7915048900108167,42.293033262992935,35.570540464535576,1.1889904598205303,0.2552367540925893,0.2992430910051047,0.0528076042950184,0.0,0.0,0.8657629269163633,0.8310662802693226,0.9663458276797828
20328.0,2.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.8183720684000001,0.4581621265822784,0.7866524671636492,0.7372444121120141,0.9102218049524704,0.7133761343726169,0.7134706283886219,0.8010668440201008,0.755297020264643,0.6680063172256098,49.51572379758562,36.77721765925375,1.3463694903827683,1.0580954282291877,1.0580954282291877,0.1696945498103413,0.0,0.0,0.7801160870180737,0.7175143201584445,0.8761999660786974
20333.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.37061238145,0.1960653544303797,0.8051030275980064,0.7681879303381096,0.9376651505306476,0.7255227860578262,0.7242665388464388,0.7845545886164191,0.7236077862773641,0.6254464575607354,62.63493962033493,49.273780768730845,1.271161632883732,0.297741273100616,0.297741273100616,0.0,0.0,0.0,0.8084672421175993,0.7556739733493048,0.9126314450474898
20336.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.6449758297124999,0.3577077227848101,0.7952626596340733,0.7549851960968742,0.9086935405536668,0.7898745072560446,0.7881882883514886,0.810698915924928,0.7653806930501748,0.6785743679983172,66.14971803187794,44.43063187085358,1.488831359053258,0.0,0.0,0.0,0.0,0.0,0.79474102768989,0.7366868145405552,0.8877332089552239
20347.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.3218976111,0.1828086835443037,0.5886510616379557,0.5433459698466858,0.9675462113729364,0.8345074389796227,0.8342908909340631,0.8580335339256404,0.8095432676740548,0.6760103794244421,60.79783365738979,47.370664351854224,1.2834490393844349,0.0282326369282891,0.0282326369282891,0.0,0.0,0.0,0.6713911803883994,0.5997915088629092,0.9745420624151968
20350.0,1.0,n/a,1.0,0.4633272835000001,0.2453989025316455,0.5719501781455198,0.4748797516459894,0.8070131704682372,0.3744240089428251,0.3764587151389266,0.4301009660576356,0.3728721173872584,0.3288250024237935,28.03388667834576,35.00338926746102,0.8008906355935631,1.2740711923750243,1.2740711923750243,0.4862867146469558,0.0,0.0,0.5897458469447694,0.4639777454191488,0.7811694369063772
20352.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.6465691363749999,0.3464631392405063,0.8320532771112561,0.8031452131207792,0.9998793533338696,0.8663176642523293,0.865282664432152,0.8965517102329744,0.8579165580835798,0.7741160331437461,82.20295407949092,58.47961245430256,1.4056685848205028,0.0260597637248088,0.0260597637248088,0.0,0.0,0.0,0.8341386646564645,0.7960227277888007,0.9899932157394844
20352.0,2.0,n/a,1.0,0.5487931022825,0.3104189189873417,0.8388207071585022,0.8034976515474559,0.9511925882121032,0.7562784643982877,0.7537126678196444,0.8393378757318881,0.7835602625169307,0.7182503265892572,65.17431343972902,48.16492263398408,1.3531489282148976,0.4766031195840554,0.4939341421143847,0.0,0.0,0.0,0.841461169371353,0.7997237907426111,0.949580223880597
20399.0,2.0,n/a,1.0,0.1359914952749999,0.0694154,0.8482443209736553,0.8193881420305333,0.96115465330421,0.7642920788252752,0.7618041301921432,0.8162196527952353,0.7551301276261715,0.6540306904141631,38.01362164985623,26.23240446042309,1.449109314672526,0.1773604590505998,0.1773604590505998,0.0208659363588941,0.0,0.0,0.8481079911803661,0.8076805994828142,0.9475873473541384
20402.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.3894422314375,0.1926424974683544,0.8551433595042042,0.8241078537945171,0.9663217531573356,0.7773474295674445,0.7759085948526319,0.8322647324668919,0.7748144975310597,0.6690851007879296,57.408366242493166,44.8679523041459,1.2794960165184204,0.1394700139470014,0.1301720130172013,0.0,0.0,0.0,0.8508575210362106,0.8116522479343243,0.9539857530529172
20403.0,1.0,n/a,1.0,0.609360443125,0.3147428860759493,0.7745738948293045,0.7411459983644904,0.9870839970723728,0.7543731087701112,0.7972384871690298,0.8890008055901356,0.8383989769368,0.7380979915042216,72.66345769773818,67.21636395327606,1.081038208913659,0.5343197698314838,0.2979860254829429,0.0,0.0,0.0,0.7782355180231011,0.7280722243910158,0.9796217774762552
20410.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.6698694711250001,0.3758801518987342,0.8425717080181241,0.8169368129181656,0.9700785953945856,0.7931157573480392,0.7944464279345311,0.8313837816144709,0.7687970840564989,0.7014903747303004,70.57334527063682,61.35077916600916,1.150325166688956,0.0390396252195979,0.0390396252195979,0.0097599063048994,0.0,0.0,0.8354873402049664,0.79341561648388,0.9585608887381276
20427.0,1.0,n/a,1.0,0.2049153078624999,0.1084979924050632,0.841925925925926,0.811405888588874,0.9599662162162164,0.7921544809080654,0.7911660585757923,0.8495905920927583,0.7927409172965045,0.6720292460341254,62.084500868784346,46.980366288603406,1.3214988680036095,0.1876524676299493,0.1876524676299493,0.0,0.0,0.0,0.8403351490391889,0.7976150058566631,0.9419564111261872
20427.0,2.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.153244256575,0.0818606911392405,0.7879818790897888,0.754971440600837,0.9806030758596856,0.8620717146781369,0.8619032869462944,0.8832276984890408,0.8406874686978261,0.743126348958124,55.08480802967276,38.88373448829704,1.4166542579970505,0.0,0.0,0.0,0.0,0.0,0.7917528368416176,0.7409257514772067,0.9601933514246948
20463.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.8339715344999998,0.3867128227848102,0.8478098124783172,0.8145326630413712,0.941329116490289,0.0573752751600788,0.0580425690708742,0.092900138966147,0.4158437776953754,0.3603512035774281,10.057367805875424,15.46564543604546,0.6503037876734795,19.281877297144472,19.366694939214025,16.95410423145792,0.0,0.0,0.842937581435751,0.799285542706178,0.9216841926729986
20463.0,2.0,n/a,1.0,0.503018134825,0.3071507797468355,0.8173781002193352,0.7804083787771136,0.9628731565766984,0.7999783659245407,0.799762759242227,0.8273987580724117,0.7682064116747999,0.7051693855175005,56.802780502148686,42.22691739898702,1.3451794258491463,0.0094679038060973,0.0094679038060973,0.0,0.0,0.0,0.8139572826516517,0.7665222076592685,0.951916553595658
20494.0,2.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.439646645,0.245142164556962,0.8810256221333972,0.8525122289597681,0.9370347151477156,0.7505281092991932,0.7493970432305488,0.7793175400974526,0.7199595754657279,0.5970517345085624,77.73271262408309,65.40549994499173,1.18847364043481,0.0918105031215571,0.0918105031215571,0.0459052515607785,0.0,0.0,0.8627992614896797,0.8237480624055153,0.9045581750339212
20494.0,3.0,n/a,1.0,0.4688889276375,0.2614938746835443,0.8069450047061988,0.7686629361790864,0.9613536243492192,0.819224327025068,0.8172096118935782,0.8451500149847679,0.7888766231964036,0.6542017515975198,67.94400744242583,51.155003012277696,1.3281986793377494,0.0102648326832272,0.0513241634161363,0.0,0.0,0.0,0.8107536980511857,0.7608622377398587,0.9370420624151968
20533.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.5636558858124999,0.2962611518987341,0.6481363569574374,0.576718377609955,0.9676782449725776,0.8343273697728198,0.8338624685304211,0.8579540291131773,0.8122436061967997,0.6831475041025984,77.99252962647365,63.19153258300268,1.234224372134506,0.0,0.0,0.0,0.0,0.0,0.6690150235909483,0.5905901242681322,0.946641791044776
20533.0,2.0,n/a,1.0,0.1290594806249999,0.0682673455696202,0.793972976176366,0.7485025541244156,0.9728071449317456,0.7282321530252945,0.7289102309827129,0.7971593036211557,0.7474304132937155,0.6233276098159177,56.987595775128376,35.90026472644171,1.587386505625268,0.5825613599465189,0.6112119186324133,0.0668513036004202,0.0,0.0,0.7911922035192646,0.7374105390381362,0.9401077001356852
20572.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,1.883001422625,1.0691717848101268,0.7833192167804295,0.7455849736711335,0.9730164624334696,0.8547490819328958,0.8437525324560955,0.8725363859748426,0.8344298206606231,0.7293644741889197,56.17446968158531,43.84357289605735,1.2812475346104106,0.0469153178512784,0.058644147314098,0.0,0.0,0.0,0.7725147857510531,0.7141113396535047,0.9354392808683852
20572.0,2.0,n/a,1.0,0.4525971088749999,0.2500812556962025,0.8606492037891849,0.8315625355962714,0.9561331246395914,0.815143941076947,0.8157052023605483,0.8466331401172392,0.8091080370941192,0.6557435640265846,62.16994888489928,40.91571532228679,1.519463814702888,0.0742626776999787,0.0742626776999787,0.0106089539571398,0.0,0.0,0.8517388603950766,0.8104704419435256,0.9245505427408413
20612.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,4.729841427125,2.584100569620253,0.7972289383884631,0.7636364262506088,0.980016863406408,0.8434996229685049,0.8433779285766204,0.8710086165598409,0.8331528297828542,0.7968462194592288,66.81871373214022,50.960266245446896,1.3111923986093816,0.0292511700468018,0.0292511700468018,0.0,0.0,0.0,0.8080250082634166,0.7625548722570386,0.9743512550881954
20626.0,1.0,n/a,1.0,0.287906193025,0.1672055759493671,0.8183587786259542,0.7824156497749852,0.9288653987783216,0.763081771965984,0.7627287765391578,0.8096569473449965,0.7642847374629408,0.6513696671353248,54.33348011557284,42.91327798035403,1.2661228102977136,0.1724323741782519,0.1724323741782519,0.0969932104752667,0.0,0.0,0.824591594772261,0.7762506909272204,0.919356343283582
20626.0,2.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,0.4486071745,0.2563658607594937,0.805376202398208,0.7715345178435717,0.9509246088193456,0.7331108949605667,0.7360083497756105,0.7859630572308152,0.7578077145973467,0.6562126042345773,50.78343816515181,43.047112172583056,1.1797176535687814,1.1538914400094196,1.1656658424584954,0.8006593665371483,0.0,0.0,0.8000674518947017,0.7465067390445479,0.9254070556309364
20691.0,2.0,n/a,1.0,1.139363027,0.6825465696202531,0.8009434277876284,0.7661763829212963,0.9808267442336844,0.800497526505556,0.7989497311632513,0.8476468557306975,0.8023592706069698,0.7287510251111072,58.72260615092919,41.91852713629595,1.400874748294367,0.2533783783783784,0.2533783783783784,0.0,0.0,0.0,0.8011796109974297,0.7521476632371319,0.959574287652646
20712.0,1.0,n/a,1.0,0.42280484,0.2067635784810126,0.7854218671992012,0.7429006403435773,0.9507655116841256,0.5273581126193199,0.5274160303440975,0.582543672085052,0.7528533536073008,0.6655876036969577,28.66315220471984,24.29389670729954,1.1798499248622998,6.639438684679024,6.628966383914546,5.675987014347052,0.0,0.0,0.7858340407470289,0.7311714327570874,0.9420412143826324
20712.0,2.0,n/a,1.0,0.3509074337499999,0.1897372531645569,0.781489539748954,0.7419235441687392,0.9631203333195826,0.8237186381669553,0.8274953958082106,0.852869483288393,0.8032124506927315,0.6497182812004239,59.955672909326125,52.91827187159924,1.1329862217496902,0.0,0.0,0.0,0.0,0.0,0.7740049770847452,0.7161389150483471,0.937012381275441
20712.0,3.0,n/a,1.0,0.5047930237499999,0.2462137240506328,0.6528597987751531,0.5974927188178535,0.9707305175007114,0.815300718301377,0.8183525329426706,0.8434687332646376,0.7858229827108973,0.6768490264271281,39.82038944318703,36.721640600625015,1.0843848148361126,0.0,0.0,0.0,0.0,0.0,0.6481955220733135,0.5646018715328488,0.9449118046132972
20721.0,1.0,VARIANTEffectiveEchoSpacingRepetitionTimeTotalReadoutTime,1.0,3.69553575625,2.003136025316456,0.7798820359168598,0.753372429716015,0.9886293058143424,0.2216163219057627,0.2209142092165,0.2949052273718568,0.6078919173746541,0.5362595486174422,29.732488351281205,33.69771823051139,0.8823294250338917,22.33460625451543,22.293322324285278,19.74403963257302,0.0,0.0,0.7901733760331632,0.7433468628414791,0.9860498643147896
20721.0,2.0,n/a,1.0,0.255399687625,0.1390607443037974,0.8274876693024348,0.805196630868523,0.9974049259224308,0.8397712752899293,0.8397866820531218,0.875539118113822,0.831951103255577,0.7245288891646384,68.69547792195554,50.828935685494685,1.3515033709737805,0.0807940904893813,0.0807940904893813,0.0,0.0,0.0,0.8256367000049618,0.7855928494801531,0.9877883310719132
20721.0,3.0,n/a,1.0,0.3474439061375,0.1834329658227848,0.7478435082642328,0.7168070420181923,0.9716089848645522,0.7394804231689894,0.7396419400427828,0.7958431396997966,0.7308359903103312,0.6311759791271266,56.05810527159781,52.51847698996743,1.067397770927488,0.551294343240652,0.5752636625119847,0.1438159156279961,0.0,0.0,0.7637374768628037,0.7101142680158249,0.9753731343283584
20724.0,1.0,n/a,1.0,2.3872262407500004,1.2889517594936708,0.7979250679504717,0.7553646987670631,0.9241214714838284,0.6458346295907753,0.6626851390768963,0.7264589381758735,0.66950375863685,0.6063330825317957,49.045261803937485,49.15039719911815,0.997860945156664,0.8514302114225581,0.6792308428202429,0.2104658949583851,0.0,0.0,0.8114018297157946,0.7600536308695225,0.9211753731343284
